File,Gender,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
s32_sa_5,m,1.88,1.88,sadness,3,0.06005859375,11,0.11880407482385635,394,0.011687097589019686,157,1499.4212504761585,2656.199572370021,0.0006317665008828044,9939.302734375,4467.5771484375,25.352371215820312,881.2257690429688,-19.913440704345703,16,-43.689131841659545,20.411550521850586,365.77294921875,-109.7954330444336,20.67054557800293,-46.71359308242798,14.081979751586914,219.69683837890625,-0.4797363539755666,-14.527048110961914,-9.173566818237305,17,-0.15051322251545152,3.8161277770996094,-0.05011922843331895,17,-13.190113067626953,-0.7156276702880859
s33_an_1,m,3.32,3.32,anger,0,0.02001953125,27,3.3323543071746826,786,0.00036498596287856347,422,1620.2355890534686,2771.706191320499,0.00016963617876172065,13895.26171875,2360.423583984375,24.778915405273438,1131.42529296875,-45.29898452758789,51,-68.4749969482422,7.266147613525391,251.8121795654297,-126.95497131347656,35.546974182128906,-41.283618774414066,5.67208194732666,-693.260009765625,-0.8872730120270798,-4.497117042541504,-11.847281455993652,43,0.6409499733372637,-5.211022853851318,0.5664850082938262,30,1.145165205001831,1.6772799491882324
s33_an_2,m,4.16,4.16,anger,0,0.0234375,31,1.1394914388656616,1010,0.001066713206237182,465,1573.6179417858111,2656.190375379765,0.0004060817845311249,11239.677734375,2487.17919921875,30.175830841064453,819.4661254882812,-36.414344787597656,52,-58.981802110672,17.482135772705078,230.7555694580078,-54.5006103515625,30.18944549560547,-28.838959550857545,16.52375030517578,-460.7718811035156,0.016721550563427723,-4.3766584396362305,-11.263182640075684,54,0.02314179460267951,-6.084702014923096,-0.4041330549927995,51,-11.475192070007324,-3.1722323894500732
s33_an_3,m,2.96,2.96,anger,0,0.03076171875,20,2.01444149017334,585,0.001157771041034721,261,1627.5609280948636,2883.8516187215873,0.00209031361999223,8550.453125,1994.9571533203125,21.464704513549805,876.5192260742188,-37.18236541748047,29,-57.068074464797974,9.776453018188477,376.94476318359375,9.124645233154297,24.41136932373047,-34.78336048126221,2.820770740509033,-547.9442138671875,-0.2544181928840539,-1.8949803113937378,-9.933323860168457,37,-0.3233767365016553,-7.536496639251709,-0.0715411505752499,31,-6.773609161376953,-6.452544212341309
s33_an_4,m,3.48,3.48,anger,0,0.02490234375,30,2.557413101196289,816,0.0013259197969455272,341,1485.923971050389,2804.5466105263927,0.0014010653720470147,5026.54736328125,2412.959716796875,2.1178359985351562,727.461181640625,-35.262550354003906,54,-66.74224475860596,5.549276351928711,176.172607421875,-182.2328338623047,35.53844451904297,-40.76961304664612,18.664400100708008,-861.5991821289062,-0.3372647819882104,-4.5828070640563965,-11.599215507507324,45,0.40671555265987536,-7.81196928024292,0.27703742365171635,39,-8.678744316101074,6.862356185913086
s33_an_5,m,4.12,4.12,anger,0,0.0302734375,31,1.2578357458114624,676,0.0011125015254947357,403,1657.101844219746,2463.3269573450566,0.00015619762321875897,11269.80859375,1370.065185546875,17.066120147705078,850.996337890625,-21.34210777282715,58,-76.42539627075195,11.377372741699219,284.758056640625,-131.46926879882812,26.263580322265625,-23.591913900375367,26.105770111083984,-765.4485473632812,-0.17457758209405005,-2.918616533279419,-9.248888969421387,54,1.1123601098444773,-7.396293640136719,0.28885364842602756,53,-9.979779243469238,-5.365049362182617
s33_ha_1,m,3.32,3.32,happiness,1,0.0146484375,29,1.5239521265029907,772,0.0007187171680561733,318,1469.3156073468485,2596.5498559032776,0.0012603943672729657,7900.30224609375,2763.542724609375,10.171274185180664,845.7525634765625,-36.09587860107422,32,-68.90841054916382,11.096172332763672,208.28170776367188,175.97093200683594,26.98236083984375,-30.05896234512329,11.787826538085938,-680.6734619140625,-0.6605203520039971,-5.191206932067871,-12.250823020935059,39,0.23725331349659662,-3.2881863117218018,-0.3430575948202579,37,4.62847375869751,6.915441989898682
s33_ha_2,m,2.8,2.8,happiness,1,0.01953125,18,1.4358329772949219,554,0.0006136479224369396,244,1646.4980202872284,2823.007805381105,0.0009207004164636601,10343.830078125,2409.891845703125,32.70378875732422,1373.321533203125,-33.97914505004883,29,-50.28453001976013,3.2542243003845215,194.24949645996094,-86.03911590576172,21.577625274658203,-29.65178015232086,18.8396053314209,-284.7542724609375,-0.514141793316309,-3.675964832305908,-11.017213821411133,31,-0.4477429498772194,-10.719833374023438,-0.6622965057808505,30,-9.669129371643066,-8.651654243469238
s33_ha_3,m,2.6,2.6,happiness,1,0.02392578125,27,0.0776698887348175,538,0.0005460474858409725,294,1682.1383630546588,2803.687519806916,0.0009779834073560779,6300.89794921875,3642.752685546875,28.236587524414062,1061.83544921875,-24.50543785095215,28,-46.16719680786133,9.474180221557617,302.3445129394531,127.91593170166016,16.79144287109375,-37.64544836044311,8.975212097167969,-269.40374755859375,-0.6886798997220951,-8.636330604553223,-8.6241455078125,30,-0.9161938554859699,-11.76562213897705,-0.025213624357854236,36,-7.42780065536499,-3.6556143760681152
s33_ha_4,m,2.4,2.4,happiness,1,0.0537109375,14,1.7579896450042725,426,0.002059879975276999,186,1439.850355286227,2516.325275819783,0.0011608415306545794,8431.802734375,2498.783935546875,18.985706329345703,885.361083984375,-37.841331481933594,25,-67.41333122253418,1.7413352727890015,830.4237670898438,418.6462097167969,36.750423431396484,-43.554596786499026,18.001541137695312,98.72516632080078,-0.9852504180185648,2.0614819526672363,-3.7185051441192627,19,-0.4759471650720184,0.4013068675994873,-0.6546061525339884,21,1.2216038703918457,-4.866265773773193
s33_ha_5,m,3.32,3.32,happiness,1,0.0673828125,20,0.583325982093811,471,0.0020498191501246766,259,1653.0139235527286,2660.8001288408145,0.0006894392069079913,8704.83984375,3429.6904296875,20.28757095336914,771.1318969726562,-24.345365524291992,27,-63.73717420578003,5.383955955505371,384.279296875,174.99205017089844,31.456262588500977,-35.52902422904968,21.783979415893555,145.6615753173828,-0.7518956187028292,3.1993978023529053,-7.436995506286621,31,0.002368319745147396,-7.328701496124268,-0.1263859909219196,21,-1.3576871156692505,-7.891443252563477
s33_sa_1,m,4.92,4.92,sadness,3,0.0126953125,24,0.2226874828338623,534,0.0006244628147396725,320,1699.293704965014,2819.240796775954,0.0001250437934504589,11003.130859375,1298.6923828125,25.683645248413086,809.9732666015625,-24.714948654174805,51,-64.81171895980835,13.86790657043457,145.44964599609375,-92.21780395507812,35.502685546875,-22.185569496154784,5.538403511047363,-741.6371459960938,-0.7267685394007177,-0.22922416031360626,-3.38287615776062,40,0.44987727775054287,-4.080250263214111,1.2993776065977576,48,-6.246160984039307,-4.292986869812012
s33_sa_2,m,3.76,3.76,sadness,3,0.01513671875,29,0.4089083671569824,597,0.00011112546622825903,324,1483.6489782720166,2626.8943655240555,0.0002140154130756855,10145.8984375,1600.0418701171875,20.50847625732422,732.7973022460938,-31.226200103759766,54,-75.85478149414062,23.156082153320312,260.6712951660156,-432.6246337890625,23.303531646728516,-21.908733825683594,16.40161895751953,-367.542724609375,-0.7232818878399341,-0.3516659736633301,-6.243617057800293,45,-0.4914108290455741,-9.683016777038574,-0.44700564589990766,38,-3.2484192848205566,-2.047630548477173
s33_sa_3,m,4.64,4.64,sadness,3,0.03125,40,0.09857123345136642,967,0.0006819031601480674,487,1603.498638202785,2712.3738344350504,0.0006715396123763639,5816.8662109375,2038.4600830078125,18.140703201293945,508.0184631347656,-21.24642562866211,64,-63.65300931930542,-1.8443667888641357,197.36839294433594,385.0877380371094,28.648704528808594,-23.777047386169432,13.941007614135742,-657.8663330078125,-0.3625717477610766,1.4319238662719727,-7.45994758605957,57,0.19450955048363738,-3.5583744049072266,-0.43611785467390307,61,-4.699740409851074,-3.3218753337860107
s33_sa_4,m,2.6,2.6,sadness,3,0.02001953125,21,0.07294131815433502,354,0.0007749044540105388,236,1660.9204176188828,2481.662161806211,0.00020021309417643353,8754.212890625,2047.777099609375,19.630861282348633,726.7733764648438,-13.725465774536133,28,-52.07189399719238,1.6563788652420044,224.0125732421875,446.3827209472656,24.948808670043945,-25.376988377571106,11.959648132324219,-163.28338623046875,2.488602477401197,0.3960517942905426,-4.709287643432617,25,-0.6600977574567755,-1.829210877418518,-0.6763968165810881,28,-6.699930191040039,-3.200073480606079
s33_sa_5,m,2.2,2.2,sadness,3,0.0517578125,19,0.052060771733522415,319,0.0003274718313332414,175,1598.9153663987356,2566.925313534782,0.00047316703530668746,6066.72900390625,1400.483642578125,6.378686904907227,271.98846435546875,-19.15741539001465,19,-50.26445860862732,3.197401285171509,152.99432373046875,282.5509338378906,25.098255157470703,-23.88853485584259,11.557657241821289,-9.875165939331055,0.16301324604602474,-1.1009234189987183,-5.574672698974609,26,-0.7456861661404077,-3.1410140991210938,-0.1671183051290357,22,-8.025751113891602,-3.471256732940674
s34_an_1,m,2.6,2.6,anger,0,0.029296875,19,0.9787485599517822,840,0.014425811418332159,366,1448.4739848002873,2460.7427020942964,0.000718354734708555,9100.8984375,2766.13427734375,16.968006134033203,527.3763427734375,-16.773422241210938,39,-40.85608979225159,24.012901306152344,498.1437072753906,49.19971466064453,35.48297882080078,-26.4705784034729,28.29123306274414,342.43609619140625,0.858290988429439,-10.66845989227295,-6.868934631347656,34,-0.24382769141801885,-2.532932758331299,-0.543860438865797,33,-13.581113815307617,1.1440882682800293
s34_an_2,m,2.56,2.56,anger,0,0.0341796875,25,0.058997392654418945,689,0.007941694904584438,313,1457.0070575917168,2338.6136135332395,0.0009041697792417835,4834.17919921875,1496.789794921875,25.976871490478516,332.1314697265625,-8.411863327026367,32,-42.43849696159363,7.349337577819824,194.9649200439453,-199.05593872070312,39.163368225097656,-30.391347727775575,25.007274627685547,-529.635986328125,-0.7432126263466006,-3.0954906940460205,-9.084537506103516,37,-0.6781544019307795,-11.460143089294434,-0.7386611800652827,41,-17.246755599975586,-5.724453449249268
s34_an_3,m,1.56,1.56,anger,0,0.0234375,22,0.013229443691670895,559,0.010521961958147585,216,1520.6238728785545,2414.2025343286277,0.00048680822117603385,7541.62255859375,859.624267578125,45.557579040527344,406.61865234375,-14.975627899169922,22,-43.23193225860596,8.923500061035156,183.74745178222656,402.6576843261719,31.879011154174805,-22.725541405677795,18.697856903076172,-166.8026580810547,-0.546510666350184,-7.271770477294922,-11.443279266357422,26,-0.055073976284317094,-7.923929691314697,-1.000024073369846,24,-19.875808715820312,1.4294828176498413
s34_an_4,m,2.4,2.4,anger,0,0.01904296875,21,0.0073990970849990845,846,0.004080512110958808,320,1430.605456044501,2247.9854936479182,0.0005558537277102005,5725.7958984375,1037.186279296875,13.882843017578125,377.4275817871094,-15.765056610107422,39,-35.19767765045166,28.02328872680664,265.0330505371094,-625.8805541992188,16.713481903076172,-21.82987461090088,19.099517822265625,-69.16436767578125,-0.7569324654545779,-8.950884819030762,-9.020161628723145,32,0.1850876842327671,-10.157479286193848,0.5018972330652289,38,-12.850923538208008,-2.541213035583496
s34_an_5,m,2.88,2.88,anger,0,0.0263671875,23,0.005199227016419172,1029,0.0065207755938172345,391,1427.613878957089,2264.4486229872277,0.0005233160918578506,6873.3818359375,1235.4775390625,18.788644790649414,283.82342529296875,-13.057939529418945,40,-47.60569353103638,29.416736602783203,160.35330200195312,-329.57208251953125,36.566200256347656,-25.927608013153076,25.139057159423828,-38.95978546142578,-0.5658957469763513,-6.344721794128418,-7.16106653213501,40,-1.2121781673798193,-8.260632514953613,-0.03402753887029508,50,-13.634342193603516,-1.3171359300613403
s34_ha_1,m,2.52,2.52,happiness,1,0.04736328125,29,0.01941937766969204,745,0.010572615433484317,356,1552.8754406872356,2595.0613180828964,0.0003980702461558394,5178.013671875,1559.6851806640625,40.51373291015625,891.5586547851562,0.455810010433197,44,-56.09849653244019,30.102096557617188,362.0257568359375,743.2431030273438,35.69794464111328,-25.023580598831177,32.90102005004883,635.5343627929688,-0.8721956519605074,-6.653004169464111,-4.5957231521606445,36,1.4386628352782687,-4.37177038192749,0.09946905826856511,37,-12.265360832214355,3.7515621185302734
s34_ha_2,m,1.68,1.68,happiness,1,0.02685546875,16,0.018305672332644463,558,0.003267909860587679,241,1666.6981151704972,2518.904885213607,0.000618532335938653,9525.890625,2233.005615234375,42.90995788574219,735.6597290039062,12.940935134887695,30,-68.73847131729126,12.974390029907227,571.7119140625,350.2546691894531,24.644451141357422,-38.43377737998962,9.357091903686523,358.5096435546875,-0.7592013354326568,-8.42394733428955,-13.98781681060791,23,-1.005528314915524,-6.219720840454102,-0.6902000611129551,26,-11.527162551879883,-4.154606819152832
s34_ha_3,m,1.92,1.92,happiness,1,0.02197265625,19,0.021435339003801346,493,0.004145343939308077,217,1491.5903469123227,2516.7950133220024,0.0006327030746615492,7823.7314453125,2300.525634765625,40.75592803955078,456.6075744628906,0.6056366562843323,29,-42.970510749816896,26.244571685791016,386.8337707519531,-138.1433563232422,28.61659049987793,-47.76639303207398,15.74782657623291,390.58837890625,-0.6506062850397272,-1.9461872577667236,-5.832450866699219,25,-0.5836222213049189,-5.283801078796387,-0.09510416156840407,31,-11.968225479125977,-3.504589557647705
s34_ha_4,m,2.0,2.0,happiness,1,0.02099609375,25,0.004122910555452108,380,0.009479546478250996,288,1983.386823867844,2460.2439842481763,0.00013664666839758867,16636.521484375,1048.4990234375,45.42406463623047,363.5718994140625,2.7021665573120117,38,-44.857540893554685,16.378826141357422,317.11907958984375,198.44715881347656,15.33683967590332,-33.85804080963135,9.433548927307129,-14.70220947265625,3.2266841120514584,-2.8440821170806885,-6.835333347320557,29,0.3467141487726044,-11.95565128326416,0.17860350109820677,33,-11.783835411071777,-1.7281811237335205
s34_ha_5,m,1.28,1.28,happiness,1,0.01806640625,11,0.3914220929145813,259,0.0018459138262551277,163,1615.7203302134521,2548.1283516170033,0.0037660609232261777,5110.77880859375,1912.6162109375,32.90135192871094,354.2107849121094,-1.0205312967300415,18,-54.72053451538086,8.862773895263672,495.7616271972656,282.7932434082031,27.5206241607666,-41.34456901550293,0.4270981550216675,365.1395263671875,-0.6501872061584559,-6.96138334274292,-9.047930717468262,21,-0.21502308360779443,-4.636687755584717,-1.1158529628928149,22,-10.237507820129395,4.106239318847656
s34_sa_1,m,2.16,2.16,sadness,3,0.021484375,18,0.0003739825333468616,568,0.00248494972824119,285,1592.1786236857147,2371.3085115019435,0.00016302752839692403,5510.3916015625,1216.378662109375,28.47494125366211,548.9600219726562,-6.22672176361084,28,-54.21252994537353,24.074678421020508,192.7266387939453,275.9352111816406,24.589168548583984,-32.44483808517456,14.72081184387207,-210.3807830810547,-0.8731703783219147,-3.4514434337615967,-9.321138381958008,25,-0.3540053364700544,-6.7781267166137695,-0.39316130980402964,33,-13.166793823242188,-1.3569918870925903
s34_sa_2,m,3.16,3.16,sadness,3,0.02099609375,33,0.0012966899666935205,619,0.0012759404329699465,386,1718.1398351169435,2485.4932789572476,0.00014581037379684858,8337.8349609375,1333.3697509765625,40.03022766113281,454.1665344238281,-7.159891128540039,56,-43.028188438415526,12.817689895629883,338.959228515625,-184.70343017578125,19.80695152282715,-45.326178855895996,19.850784301757812,3.8935487270355225,0.3095288909453102,-6.5685272216796875,-9.860291481018066,44,0.19633975236556767,-8.57003116607666,-0.04888864452808139,46,-9.082279205322266,-3.0777463912963867
s34_sa_3,m,3.76,3.76,sadness,3,0.0263671875,29,0.0026224744506180286,925,0.009241433085408061,462,1609.8167449602481,2375.4251507109952,0.0002678654936607927,6473.58447265625,1445.6275634765625,26.869083404541016,623.5321044921875,-15.11285400390625,52,-43.00137908935547,22.015281677246094,259.25714111328125,455.9267578125,40.749412536621094,-26.174927597045897,22.052593231201172,-270.7882385253906,-0.1369459841373426,-4.102960109710693,-5.850569725036621,58,-0.07926747263991452,-10.124066352844238,-0.6684575676087148,56,-11.691452026367188,-2.960689067840576
s34_sa_4,m,2.2,2.2,sadness,3,0.02294921875,25,0.0003404513990972191,325,0.0020468044743756765,276,1794.7380876934299,2373.8536705150836,8.993704332169728e-05,7437.21923828125,426.6847839355469,18.420909881591797,116.39179229736328,-3.4385786056518555,30,-35.72708239555359,10.674348831176758,435.53814697265625,211.31100463867188,18.26125144958496,-36.42284083366394,13.225486755371094,50.359397888183594,-0.8052982860184792,-4.088411808013916,-5.731533527374268,32,-0.4582797765684279,-7.892935276031494,1.0220055064411708,28,-12.968442916870117,-1.103714108467102
s34_sa_5,m,2.36,2.36,sadness,3,0.02099609375,25,5.836907075718045e-05,487,0.009689585282467305,288,1786.9451911501087,2410.5851622191017,0.00011969651855906704,5442.4150390625,785.7650146484375,28.8160400390625,210.7020263671875,-0.30742985010147095,30,-58.02431449890137,25.764793395996094,192.08612060546875,831.959228515625,34.66838836669922,-22.57999599456787,12.887661933898926,214.99827575683594,-0.8460544072000036,-2.9621357917785645,-8.367338180541992,32,0.06408487768416782,-8.063878059387207,0.46499870593085335,31,-12.813252449035645,-0.47009265422821045
