File,Subject,Gender,Emotion,Emotion_Id,spikes_mel_spect,mean_mel_spect,min_mel_spect,max_mel_spect,var_mel_spect,std_mel_spect,sum_mel_spect,spikes_chroma_stft,mean_chroma_stft,var_chroma_stft,std_chroma_stft,sum_chroma_stft,spikes_rms,mean_rms,max_rms,var_rms,std_rms,sum_rms,spikes_spec_cent,mean_spec_cent,min_spec_cent,max_spec_cent,var_spec_cent,std_spec_cent,sum_spec_cent,spikes_spec_bw,mean_spec_bw,min_spec_bw,max_spec_bw,var_spec_bw,std_spec_bw,sum_spec_bw,spikes_spec_rolloff,mean_spec_rolloff,min_spec_rolloff,max_spec_rolloff,var_spec_rolloff,std_spec_rolloff,sum_spec_rolloff,spikes_spec_cont,mean_spec_cont,min_spec_cont,max_spec_cont,var_spec_cont,std_spec_cont,sum_spec_cont,spikes_zcr,mean_zcr,min_zcr,max_zcr,var_zcr,std_zcr,sum_zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
eNTERFACE05_Dataset\subject_25_m\fear\sentence,1\s25_fe_1,25,m,fear,2,818,0.17970030009746552,5.310302753080975e-10,52.010250091552734,1.7213233709335327,1.3119921684265137,1985.508544921875,436,0.39929813146591187,0.09281696379184723,0.30465877056121826,416.86724853515625,52,0.02401304990053177,0.0633101537823677,0.0002127947227563709,0.01458748523145914,2.0891354084014893,32,2134.080968150048,694.2425423950089,5596.689042347423,1707694.919891302,1306.7880164323906,185665.0442290542,41,1950.5633907073109,954.5079451623938,2796.9402081458934,258959.34788961412,508.8804848779467,169699.01499153604,37,3845.038052262931,753.662109375,8290.283203125,4742447.996248672,2177.7162340967825,334518.310546875,205,20.484645080215714,6.537124656360882,42.50483987412379,66.57133598836944,8.159125932866182,12475.14885385137,32,0.11680024245689655,0.01171875,0.38330078125,0.01088835802807772,0.10434729526000049,10.16162109375,-332.1649475097656,108.50287628173828,-5.585959434509277,33.51194381713867,-9.640054702758789,3.315742254257202,-19.95328140258789,-4.205483436584473,-10.030844688415527,8.330703735351562,-14.680024147033691,9.666708946228027,-5.317938804626465,2.0997893810272217,2.6710550785064697,-0.30038371682167053,-11.546503067016602,3.003933906555176,-11.328734397888184,-1.275120735168457
eNTERFACE05_Dataset\subject_25_m\fear\sentence,2\s25_fe_2,25,m,fear,2,628,0.08067823946475983,6.677460806514546e-10,17.199378967285156,0.33622628450393677,0.5798501968383789,768.4602661132812,367,0.3998723030090332,0.09088234603404999,0.30146700143814087,359.88507080078125,31,0.015423371456563473,0.043997570872306824,0.00013006565859541297,0.011404633522033691,1.1567528247833252,35,2649.114143357017,977.8338486224717,5678.805196235875,2009567.1415859505,1417.592022263793,198683.56075177627,39,2205.791539530088,1177.3247059616947,3005.452430277617,265278.91447190935,515.0523414876485,165434.36546475659,39,4902.966796875,1539.6240234375,8720.947265625,4635502.102523804,2153.0216214715083,367722.509765625,180,19.714909742411763,5.058811788599421,43.792054043521745,57.68362328988611,7.594973554258508,10350.327614766175,29,0.14876953125,0.01611328125,0.494140625,0.0172451410929362,0.13132075651981373,11.15771484375,-361.6163635253906,86.67414855957031,-1.957345962524414,40.262351989746094,-5.0804877281188965,10.538338661193848,-23.136573791503906,-3.1610262393951416,-10.296279907226562,6.984485626220703,-12.186594009399414,9.269712448120117,-4.14543342590332,9.686729431152344,-1.667681097984314,3.7241744995117188,-8.878698348999023,5.137255668640137,-11.381874084472656,2.0555267333984375
eNTERFACE05_Dataset\subject_25_m\fear\sentence,3\s25_fe_3,25,m,fear,2,301,0.08785387128591537,5.586410778413153e-10,17.8779296875,0.5273343920707703,0.7261779308319092,602.5018310546875,260,0.35605114698410034,0.1030903086066246,0.32107681035995483,230.7211456298828,29,0.01626037061214447,0.03785286098718643,0.00011512749188113958,0.010729747824370861,0.8780600428581238,25,2094.3243694126886,1008.9631118804729,4081.422042510321,496482.20334039134,704.6149326691788,113093.51594828517,29,2178.4971383545817,1571.7297140094886,2953.6169403670724,100003.51327391442,316.23332094185525,117638.8454711474,27,4429.459635416667,1981.0546875,7192.08984375,1475853.3238702344,1214.8470372315332,239190.8203125,145,20.77681224373137,4.018859111746528,42.42880234000866,61.28406122405527,7.828413710583726,7853.6350281304585,20,0.08771882233796297,0.0244140625,0.25341796875,0.004175390644492109,0.064617262743729,4.73681640625,-391.3284912109375,84.78868103027344,-7.959405422210693,61.55435562133789,2.8831191062927246,3.9046483039855957,-26.12295150756836,6.672089576721191,-16.19887924194336,-3.1096599102020264,-12.86775016784668,0.9395054578781128,-7.515763282775879,1.7553343772888184,-3.1767022609710693,1.5791281461715698,-7.859194755554199,4.796779155731201,-10.73818588256836,-1.3599896430969238
eNTERFACE05_Dataset\subject_25_m\fear\sentence,4\s25_fe_4,25,m,fear,2,577,0.34564995765686035,5.418049897620847e-10,90.56461334228516,7.459356307983398,2.731182336807251,2897.238037109375,294,0.31984764337539673,0.09877894818782806,0.31429117918014526,253.3193359375,35,0.03303961828351021,0.06439345329999924,0.0003773072676267475,0.019424399361014366,2.180614709854126,23,1554.2045688214953,695.3850739594942,3852.7464270171117,676177.2932641295,822.3000019847559,102577.50154221868,26,1795.527754039294,1067.988358413981,3079.830831066442,283170.2189704814,532.1374060996666,118504.8317665934,22,3179.083806818182,764.4287109375,7482.7880859375,3427090.83888649,1851.2403514634425,209819.53125,187,22.372784804996847,7.650919106813209,43.191001829287316,63.47939895737167,7.967395996018503,10336.226579908543,20,0.05850497159090909,0.017578125,0.177734375,0.0014376128015439371,0.03791586477378483,3.861328125,-357.3482971191406,129.28138732910156,0.667141854763031,44.64322280883789,-11.100961685180664,-17.5412654876709,-15.138291358947754,7.756961822509766,-22.738203048706055,-0.05136915668845177,-15.122594833374023,-3.5033798217773438,-4.216808319091797,-6.713921070098877,0.18566972017288208,3.5200400352478027,-7.285292148590088,1.3916232585906982,-7.49246883392334,-3.7532284259796143
eNTERFACE05_Dataset\subject_25_m\fear\sentence,5\s25_fe_5,25,m,fear,2,722,0.14207932353019714,6.94678203849719e-10,31.276519775390625,1.2187813520431519,1.1039843559265137,1714.18701171875,455,0.36122092604637146,0.10135821998119354,0.3183680474758148,411.7918395996094,47,0.021079596132040024,0.0478338822722435,0.00016186261200346053,0.012722523882985115,2.002561569213867,36,1768.924170609854,696.0046645993953,4113.935188872341,728257.3293062251,853.3799442840364,168047.79620793613,48,2003.1502397938766,1037.278223648795,2984.8575826777296,265704.72572467185,515.4655427132562,190299.27278041828,44,3628.0047286184213,925.927734375,7407.421875,3462415.440324006,1860.7566848795698,344660.44921875,257,21.110390975807558,4.026550900537746,42.38761385341598,62.56345829463748,7.909706587139468,14038.409998912026,32,0.06808696546052631,0.015625,0.2158203125,0.0019873554620716384,0.04457976516393551,6.46826171875,-374.66571044921875,112.68244171142578,0.8286049962043762,45.12347412109375,3.4561445713043213,5.504693984985352,-23.58096694946289,0.449630469083786,-18.423234939575195,-0.060052670538425446,-14.30313777923584,2.851727247238159,-8.332024574279785,-2.9232373237609863,-3.966914176940918,0.8475825786590576,-7.191967010498047,1.7800899744033813,-9.36303424835205,0.5260108709335327
eNTERFACE05_Dataset\subject_25_m\happiness\sentence,1\s25_ha_1,25,m,happiness,3,1172,0.1738431304693222,1.1313009418145725e-09,32.95688247680664,0.8400027751922607,0.9165166616439819,1677.933837890625,370,0.43393534421920776,0.08080660551786423,0.28426504135131836,395.7490234375,33,0.02649231068789959,0.06296966224908829,0.0001781749597284943,0.013348218984901905,2.013415575027466,27,2206.561897254184,1031.8623954027657,5310.26832440829,817785.9938435509,904.3152071283281,167698.704191318,36,1849.2132967409736,1100.733728314445,2970.843384892146,260525.15386844854,510.4166473269152,140540.210552314,26,4089.4669382195725,1561.1572265625,8150.3173828125,2689161.5075709866,1639.8663078345705,310799.4873046875,205,20.567977457570752,5.805676657756243,44.233118090186245,62.09430909475727,7.879994231898731,10942.16400742764,24,0.11570338199013158,0.0361328125,0.31640625,0.003978706916943811,0.06307699197761266,8.79345703125,-269.2035217285156,115.3176040649414,-45.97748565673828,30.83538818359375,-6.696757793426514,-10.746901512145996,-18.186426162719727,1.3982471227645874,-29.0899600982666,8.445500373840332,0.5202680826187134,4.1143999099731445,-6.434353351593018,12.662270545959473,-5.911879539489746,-3.6196722984313965,-11.662534713745117,0.8147021532058716,-11.27902889251709,-1.7588186264038086
eNTERFACE05_Dataset\subject_25_m\happiness\sentence,2\s25_ha_2,25,m,happiness,3,952,0.1821955442428589,7.445324357036043e-10,61.63811492919922,1.9144644737243652,1.3836417198181152,2290.74462890625,491,0.4076366424560547,0.09467151015996933,0.307687371969223,484.2723388671875,46,0.025160586461424828,0.05735582858324051,0.0002869501186069101,0.01693960279226303,2.4908981323242188,44,2511.335422896067,777.4849638165324,6051.842664394553,1762187.0203474502,1327.4739245452056,248622.20686671062,55,2013.580020113832,1142.933346540516,2943.3726480688188,191795.39805338008,437.9445148113858,199344.42199126937,52,4464.659534801136,904.39453125,8354.8828125,3740077.5901148138,1933.9280209239469,442001.2939453125,244,20.108722660487537,6.879916128701451,44.508277229227886,58.40377733893017,7.64223640951588,13935.344803717862,43,0.15744850852272727,0.02392578125,0.53125,0.01449000846365376,0.12037445104196222,15.58740234375,-321.06304931640625,89.19540405273438,-13.94084644317627,30.179719924926758,-12.858599662780762,0.088808573782444,-25.1485652923584,9.204642295837402,-18.63387680053711,-3.615844964981079,-3.594245672225952,-1.6399776935577393,-8.26077938079834,8.745589256286621,-4.608616828918457,4.786349773406982,-11.52683162689209,3.2639946937561035,-7.186112403869629,-4.716060161590576
eNTERFACE05_Dataset\subject_25_m\happiness\sentence,3\s25_ha_3,25,m,happiness,3,890,0.08031494915485382,4.725417834805512e-10,25.588359832763672,0.47951605916023254,0.6924709677696228,938.3998413085938,481,0.4249921143054962,0.09067771583795547,0.3011274039745331,469.1912841796875,34,0.01564657874405384,0.052502937614917755,0.00022398772125598043,0.014966219663619995,1.4394851922988892,35,2849.4989780295464,785.4957732315236,6661.578051004673,2190016.928177215,1479.8705781848678,262153.90597871825,49,2223.889494258693,1165.4848327513891,3010.73268958787,157462.37490635735,396.8152906660193,204597.83347179976,52,5016.417130180027,753.662109375,9065.478515625,4228240.022016143,2056.268470316107,461510.3759765625,217,18.692944369389124,5.598487584485757,41.476251145637725,59.538599389226064,7.716125931400165,12038.256173886597,31,0.19353451936141305,0.02490234375,0.609375,0.023145860078654802,0.15213763531307697,17.80517578125,-368.3659973144531,81.15918731689453,-3.375797986984253,17.78228187561035,-15.762659072875977,0.935825526714325,-20.932422637939453,15.064338684082031,-18.587068557739258,3.9598662853240967,3.1987178325653076,1.6321452856063843,-6.2987260818481445,13.97834300994873,-4.8948073387146,4.754500865936279,-11.434423446655273,4.242515563964844,-7.468199253082275,-0.8038465976715088
eNTERFACE05_Dataset\subject_25_m\happiness\sentence,4\s25_ha_4,25,m,happiness,3,355,0.3865468204021454,7.905346377512501e-10,201.28451538085938,18.998811721801758,4.358762741088867,2896.395263671875,303,0.39940616488456726,0.09446871280670166,0.30735763907432556,282.7795715332031,20,0.030347809195518494,0.0928913876414299,0.0008008547010831535,0.028299376368522644,1.7905207872390747,21,2457.6588111094015,771.1667622846694,6279.528741519763,2158243.7896312308,1469.0962492741007,145001.8698554547,31,2088.4595796956132,1267.7958511881038,3078.165436739457,166312.82763697385,407.8146976715943,123219.11520204118,29,4389.123742055085,861.328125,8742.48046875,4782503.805087237,2186.8936428384523,258958.30078125,148,20.429434081701622,7.164643531508588,43.28720029396909,61.76824377339846,7.859277560526697,8437.35627574277,18,0.13858083951271186,0.021484375,0.57763671875,0.01923966387228458,0.13870711543495012,8.17626953125,-331.8228759765625,86.0850830078125,2.3113739490509033,35.342838287353516,-12.14538860321045,-0.712363600730896,-22.091266632080078,7.826881408691406,-9.742958068847656,-5.62052583694458,-3.0433645248413086,0.8909522294998169,-11.279635429382324,8.168434143066406,-2.229461908340454,3.709749221801758,-4.0965895652771,-0.3693740963935852,-6.487668514251709,-2.453701972961426
eNTERFACE05_Dataset\subject_25_m\happiness\sentence,5\s25_ha_5,25,m,happiness,3,569,0.2934059202671051,6.148038744768769e-10,109.84846496582031,11.027750015258789,3.320805549621582,2831.953857421875,384,0.408050537109375,0.0866004228591919,0.2942794859409332,372.14208984375,36,0.03164950758218765,0.08616358786821365,0.0007480725180357695,0.027350913733243942,2.405362606048584,23,3093.1836003847693,1040.9857315931001,6433.711326116695,2519640.963036061,1587.3376965964303,235081.95362924246,37,2240.986803491594,1630.6970710158046,2976.6430541374502,99719.27756246869,315.7835929279238,170314.99706536115,38,5482.466848273027,990.52734375,8667.1142578125,3826196.360777124,1956.066553258637,416667.48046875,186,20.55139612345415,6.036196457918958,41.565091957926754,66.63761691180824,8.16318668853091,10933.342737677609,24,0.20275236430921054,0.0234375,0.57666015625,0.02349661443372183,0.1532860542701841,15.4091796875,-328.4530334472656,57.001914978027344,6.1490797996521,33.68445587158203,-14.784931182861328,5.782886981964111,-31.999948501586914,5.423069953918457,-7.784488201141357,1.173540472984314,-4.923608303070068,2.933783769607544,-13.505629539489746,10.6176118850708,-0.7688556909561157,1.8365352153778076,-6.335226535797119,3.6209428310394287,-8.976507186889648,-1.2165043354034424
eNTERFACE05_Dataset\subject_25_m\sadness\sentence,1\s25_sa_1,25,m,sadness,4,764,0.09516328573226929,6.671390662127408e-10,18.840856552124023,0.488028347492218,0.6985902786254883,1051.4591064453125,367,0.32976284623146057,0.0968669131398201,0.3112345039844513,344.27239990234375,44,0.01705021783709526,0.040111664682626724,0.0001252981455763802,0.01119366567581892,1.483368992805481,30,1958.793489132709,775.2163912637586,5761.0033227630465,1632954.1483164045,1277.870943529277,170415.0335545457,39,2059.5580164665244,1210.9552852206198,3202.579129855298,319197.938964718,564.9760516736245,179181.54743258763,36,3876.2240705818967,742.8955078125,8161.083984375,5251146.776829265,2291.5380810340607,337231.494140625,227,21.033396449729054,6.29357800857686,41.09999332359557,55.08924754326885,7.422213116265852,12809.338437884993,23,0.08325475933908046,0.0048828125,0.5048828125,0.011484512644599053,0.1071658184525227,7.2431640625,-405.3165283203125,109.95252227783203,10.557029724121094,43.88890075683594,-4.865333080291748,1.2365413904190063,-17.97963523864746,2.8543896675109863,-10.39750862121582,4.929870128631592,-12.069663047790527,7.597531318664551,-8.932994842529297,6.134199619293213,-0.23218326270580292,1.4551678895950317,-5.7934393882751465,2.77720308303833,-8.401275634765625,-0.1945360153913498
eNTERFACE05_Dataset\subject_25_m\sadness\sentence,2\s25_sa_2,25,m,sadness,4,805,0.07156596332788467,2.7605284724785406e-10,35.595359802246094,0.6354329586029053,0.7971404790878296,1099.754150390625,599,0.41226842999458313,0.08839824050664902,0.2973184287548065,598.61376953125,50,0.012687542475759983,0.04814982786774635,0.00015029628411866724,0.012259538285434246,1.535192608833313,63,2553.56147614387,742.6530838307283,5996.578057972226,2012967.8130154996,1418.7909687531492,308980.9386134083,59,2273.6109174912067,1164.1518092784286,3075.2983242453265,385073.08183017204,620.5425705220972,275106.921016436,65,4870.152093556301,710.595703125,8225.68359375,6170179.174594903,2483.9845359009187,589288.4033203125,299,19.475081137410992,6.366556277239679,39.80129002219224,58.97405367021342,7.679456599930325,16495.39372338711,46,0.142408638946281,0.01904296875,0.564453125,0.016149413332441825,0.1270803420377905,17.2314453125,-430.9115905761719,84.56220245361328,16.265722274780273,46.51626968383789,-4.217234134674072,5.7750067710876465,-15.1377592086792,10.842402458190918,-11.476731300354004,2.137272834777832,-9.8916654586792,1.3874783515930176,-6.270483016967773,4.560618877410889,-2.5144569873809814,-0.568764328956604,-6.62315034866333,1.7945936918258667,-8.024340629577637,-1.603339672088623
eNTERFACE05_Dataset\subject_25_m\sadness\sentence,3\s25_sa_3,25,m,sadness,4,1057,0.06596428900957108,4.5811418547536675e-10,21.457185745239258,0.3332248032093048,0.5772562623023987,1130.957763671875,731,0.4345458745956421,0.09697721153497696,0.31141164898872375,703.9642944335938,62,0.012863759882748127,0.04253183305263519,0.0001229020272148773,0.011086118407547474,1.736607551574707,71,2324.485029176858,765.0856151762102,5900.809291295621,1383442.1742754406,1176.198186648594,313805.47893887584,77,2246.1575773000213,1175.2428560883525,3105.450716117744,358460.7422377528,598.7159111279345,303231.2729355029,74,4696.15234375,796.728515625,8214.9169921875,4996027.611398697,2235.179547910793,633980.56640625,327,19.361473711842113,5.2684699522944936,47.221492677088044,58.35321329042715,7.638927496083933,18296.592657690795,57,0.11933955439814815,0.02734375,0.51171875,0.008327598205482683,0.09125567492207091,16.11083984375,-413.4546203613281,100.45195770263672,5.24359655380249,31.324609756469727,-5.343554496765137,10.696311950683594,-18.03612518310547,2.3231587409973145,-12.428335189819336,3.6249008178710938,-6.3305535316467285,6.337439060211182,-8.24245548248291,6.881936073303223,-1.9272559881210327,1.9106773138046265,-6.16578483581543,0.1994858980178833,-6.5160393714904785,0.51755690574646
eNTERFACE05_Dataset\subject_25_m\sadness\sentence,4\s25_sa_4,25,m,sadness,4,391,0.06692609935998917,5.762533783482127e-10,26.800277709960938,0.5005397200584412,0.7074882984161377,518.4765014648438,294,0.4121503233909607,0.08545898646116257,0.2923336923122406,301.69403076171875,25,0.012254944071173668,0.03858393803238869,0.0001407624949933961,0.011864337138831615,0.7475515604019165,29,2304.262899403072,903.3714128551765,5842.637992243856,1407609.5768493188,1186.4272320076436,140560.0368635874,30,2223.658962053981,1114.757157605824,3167.9287159022556,336101.0280308815,579.7422082537043,135643.19668529285,31,4606.516953765369,1012.060546875,8053.41796875,4931174.3981499905,2220.6247765324943,280997.5341796875,149,19.117288245444204,7.2184777253555445,45.654223864161395,53.36197660613967,7.3049282409986525,8163.082080804676,21,0.1176997950819672,0.02880859375,0.435546875,0.008399489873585218,0.09164873088911389,7.1796875,-420.06085205078125,99.5527114868164,-0.11730935424566269,26.30573272705078,-4.509141445159912,10.211628913879395,-17.120954513549805,3.2871224880218506,-13.8074312210083,3.001582384109497,-5.538891315460205,2.8401970863342285,-8.736373901367188,5.935659885406494,-0.02443254180252552,2.8186733722686768,-6.797669410705566,0.3829783797264099,-7.5011982917785645,-3.0953924655914307
